centroide,CoordX,CoordY,S1-III,S1-IV,TS(TL),TS(TC),M1.2,M1.1,G1.1,G1.2,A1.1,A1.2,TL,P,TS(S2)IV,TS(S2)III,TS(S2)V,S1-V,CN,S1-VII,M2.1,M2.2,TS(S2)VI
FAr100-40_16,5162801.491,7305454.457,,,,,,,,,,,,,,,,,51,75,65,86,
FAr100-65_1,4947757.677,7254926.45,,,,,,,,,,,,,,,,,86,89,86,94,
FAr100-40_9,5180739.592,7458775.871,,,,,,,,,,,,,,,,,23,74,61,87,
FL100-45_1,4955691.275,7235760.688,,,,,,,,,,,,,,,,,77,84,81,89,
m-A100-45_2,4880802.944,7377780.204,,,,,,,,,,,,,,,,,33,,,,
m-A100-15_11,5029408.661,7147473.668,,,,,,,,,,,,,,,,,67,,,,
m-A100-15_6,5084280.978,7379535.599,,,,,,,,,,,,,,,,,21,,,,
m-A100-15_7,4799034.863,7225327.519,,,,,,,,,,,,,,,,,51,,,,
m-A80-30_2,4873542.55,7372245.98,,,,,,,,,,,,,,,,,32,,,,
m-A80-30_7,4905382.305,7116920.868,,,,,,,,,,,,,,,,,58,,,,
m-A80-45_2,4827953.362,7207336.877,,,,,,,,,,,,,,,,,49,,,,
m-A80-45_3,4883399.048,7340554.388,,,,,,,,,,,,,,,,,34,,,,
m-A80-30_4,4829599.651,7263013.944,,,,,,,,,,,,,,,,,46,,,,
m-AF100-65_1,5007177.814,7519183.968,,,,,,,,,,,,,,,,,53,,,,
m-AF100-65_2,5010804.327,7506313.72,,,,,,,,,,,,,,,,,18,,,,
m-AF80-35_3,4902506.982,7128910.41,,,,,,,,,,,,,,,,,50,,,,
m-AF80-55_3,4862641.328,7080490.626,,,,,,,,,,,,,,,,,41,,,,
m-F40-35_1,5059668.378,7171435.986,,,,,,,,,,,,,,,,,86,,,,
m-FA100-75_3,4857107.086,7358470.498,,,,,,,,,,,,,,,,,23,,,,
m-FA100-65_2,4791508.965,7221336.834,,,,,,,,,,,,,,,,,47,,,,
m-FA70-45_1,5255816.138,7440695.269,,,,,,,,,,,,,,,,,16,,,,
m-FA70-40_1,5233321.866,7488437.459,,,,,,,,,,,,,,,,,7,,,,
m-FA70-35_1,4731857.676,7247424.803,,,,,,,,,,,,,,,,,45,,,,
m-FL100-55_4,4993487.665,7267190.08,,,,,,,,,,,,,,,,,35,,,,
m-FL100-55_5,5023297.005,7232133.611,,,,,,,,,,,,,,,,,78,,,,
m-FL100-55_7,5021615.453,7466723.529,,,,,,,,,,,,,,,,,25,,,,
m-FL100-55_6,4942673.214,7262206.36,,,,,,,,,,,,,,,,,70,,,,
m-FL100-55_8,5091299.624,7503988.36,,,,,,,,,,,,,,,,,23,,,,
m-FL60-35_7,5189892.426,7362909.302,,,,,,,,,,,,,,,,,17,,,,
F100-55_20,5059614.077,7150978.651,,,,,,,,,,,,,,,,,86,89,87,94,
A80-30_3,5051674.606,7164579.416,,,,,,,,,,,,,,,,,58,62,59,69,
A80-30_4,5051674.606,7164579.416,,,,,,,,,,,,,,,,,58,62,59,69,
F100-55_21,5059614.077,7150978.651,,,,,,,,,,,,,,,,,86,89,87,94,
A80-30_5,5051674.606,7164579.416,,,,,,,,,,,,,,,,,58,62,59,69,
F100-55_29,4955643.063,7186483.274,,,,,,,,,,,,,,,,,63,85,83,91,
A80-30_6,5051674.606,7164579.416,,,,,,,,,,,,,,,,,58,62,59,69,
A80-15_23,5178006.052,7276754.036,,,,,,,,,,,,,,,,,19,33,27,41,
F100-55_22,5059614.077,7150978.651,,,,,,,,,,,,,,,,,86,89,87,94,
A80-15_24,5178006.052,7276754.036,,,,,,,,,,,,,,,,,19,33,27,41,
F100-30_8,5122926.795,7167309.24,,,,,,,,,,,,,,,,,100,105,102,111,
A80-15_25,5178006.052,7276754.036,,,,,,,,,,,,,,,,,19,33,27,41,
F100-30_10,5197186.289,7295003.033,,,,,,,,,,,,,,,,,42,64,56,74,
A80-15_26,5178006.052,7276754.036,,,,,,,,,,,,,,,,,19,33,27,41,
A80-15_27,5178006.052,7276754.036,,,,,,,,,,,,,,,,,19,33,27,41,
A80-15_28,5178006.052,7276754.036,,,,,,,,,,,,,,,,,19,33,27,41,
FAr100-40_17,5162801.491,7305454.457,,,,,,,,,,,,,,,,,51,75,65,86,
A80-15_29,5178006.052,7276754.036,,,,,,,,,,,,,,,,,19,33,27,41,
A80-15_30,5178006.052,7276754.036,,,,,,,,,,,,,,,,,19,33,27,41,
F100-55_23,5059614.077,7150978.651,,,,,,,,,,,,,,,,,86,89,87,94,
F100-55_24,5059614.077,7150978.651,,,,,,,,,,,,,,,,,86,89,87,94,
F100-55_25,5059614.077,7150978.651,,,,,,,,,,,,,,,,,86,89,87,94,
F100-30_11,5197186.289,7295003.033,,,,,,,,,,,,,,,,,42,64,56,74,
FAr100-40_10,5180739.592,7458775.871,,,,,,,,,,,,,,,,,23,74,61,87,
m-A80-30_3,4873542.55,7372245.98,,,,,,,,,,,,,,,,,32,,,,
m-FA100-75_4,4857107.086,7358470.498,,,,,,,,,,,,,,,,,23,,,,
F100-55_26,5059614.077,7150978.651,,,,,,,,,,,,,,,,,86,89,87,94,
A100-30_16,4773079.83,6458643.353,,,,,,,,,,,,,,,,,-44,,,,
F100-35_37,4689794.647,6408150.831,,,,,,,,,,,,,,,,,-68,,,,
F100-35_19,4731025.719,6459835.557,,,,,,,,,,,,,,,,,-67,,,,
m-A100-30_22,4840543.538,6480625.697,,,,,,,,,,,,,,,,,4,,,,
m-A100-30_6,4760243.678,6460146.332,,,,,,,,,,,,,,,,,-43,,,,
m-F100-30_5,4715761.508,6418583.635,,,,,,,,,,,,,,,,,-68,,,,
m-F100-35_17,4647107.429,6603236.761,,,,,,,,,,,,,,,,,-68,,,,
m-F100-35_6,4723008.843,6549615.381,,,,,,,,,,,,,,,,,-72,,,,
m-F100-35_8,4620739.011,6448809.486,,,,,,,,,,,,,,,,,-69,,,,
m-FA100-35_15,4788478.42,6414478.765,,,,,,,,,,,,,,,,,-55,,,,
m-A100-30_7,4760243.678,6460146.332,,,,,,,,,,,,,,,,,-43,,,,
m-F100-35_7,4723008.843,6549615.381,,,,,,,,,,,,,,,,,-72,,,,
A100-30_6,5002020.498,6091360.638,,,,,,-3,-14,,,,,,,,,-8,17,,21,,
A100-30_4,4974791.319,6047721.776,,,,,,-6,-15,,,,,-16,,,,-10,,,19,,
A100-30_5,4994445.306,6188725.382,,,,,,36,19,,,,,26,,,,29,,,50,,
F100-35_13,4887692.692,6323957.822,,,,,,-49,-55,,,,,,,,,-51,-43,,-27,,
F100-35_14,4938328.72,6408752.711,,,,,,-2,-10,,,,,,,,,1,9,,43,,
F100-50_3,4994696.21,6074959.513,,,,,,-8,-17,,,,,,,,,-4,6,,39,,
F100-35_38,4948109.109,6303270.774,,,,,,-31,-39,,,,,,,,,-33,-21,,0,,
F100-50_4,4995234.613,6031385.747,,,,,,-14,-22,,,,,,,,,-10,-1,,32,,
F100-50_2,5009922.022,6317361.124,,,,,,23,9,,,,,,,,,23,43,,65,,
FA100-35_14,4904847.792,6181718.863,,,,,,-39,-46,,,,,,,,,-41,-28,,-11,,
FA100-35_15,4964073.258,6436560.848,,,,,,10,-1,,,,,,,,,7,26,,45,,
FA100-35_16,4902562.009,6278312.992,,,,,,-45,-50,,,,,,,,,-47,-39,,-26,,
FA100-50_17,5009833.379,6377595.134,,,,,,7,-3,,,,,,,,,6,25,,41,,
FA100-35_49,4991786.734,6257297.703,,,,,,51,36,,,,,41,,,,43,,,61,,
FA100-35_17,5003162.279,6303951.273,,,,,,21,7,,,,,,,,,19,38,,49,,
m-A100-30_5,4920200.054,6421184.977,,,,,,,,,,,,,,,,,20,,,,
m-A100-30_3,4955895.914,6105577.214,,,,,,,,,,,,-9,,,,,,,,,
m-A100-30_20,4866974.083,6245679.113,,,,,,,,,,,,,,,,,-22,,,,
m-A100-30_4,4954955.252,6173684.962,,,,,,,,,,,,-1,,,,,,,,,
m-F100-35_9,4869661.287,6424396.678,,,,,,,,,,,,,,,,,-33,,,,
m-F100-35_15,4881741.401,6255476.671,,,,,,,,,,,,,,,,,-44,,,,
m-FA100-35_7,4905568.996,6443593.879,,,,,,,,,,,,,,,,,-21,,,,
m-FA100-35_6,4847070.206,6325816.139,,,,,,,,,,,,,,,,,-41,,,,
m-FA50-35_1,4913235.441,6341100.389,,,,,,,,,,,,,,,,,-18,,,,
m-FA50-35_2,5008622.434,6373580.019,,,,,,,,,,,,,,,,,29,,,,
A100-30_23,5486064.027,6557535.131,,,,,-17,-2,10,-10,,,,,,,,-11,3,,16,,15
A100-30_24,5464511.853,6525258.617,,,,,-16,-1,12,-8,,,,,,,,-10,4,,17,,16
A100-30_25,5430795.525,6487808.06,,,,,-12,6,20,-1,,,,,,,,-10,6,,16,,15
AF100-15_3,5498237.314,6620565.338,,,,,-7,10,23,4,-6,-4,,,,,,,10,15,22,,
AF100-15_4,5469641.365,6537759.255,,,,,-14,2,13,-6,,,,,,,,-7,6,,19,,18
AF100-15_5,5510409.012,6717364.89,,,,,-8,8,21,2,-7,-5,,,,,,,9,14,21,,
AF100-15_6,5446320.58,6573642.325,,,,,-1,17,29,9,,,,,,,,3,17,,29,,27
F100-35_39,5262603.219,6195759.947,,,,,1,9,-3,-11,,,,-12,,,43,6,,,34,,
F100-35_23,5288562.567,6226299.973,,,,,1,4,-6,-6,,,,-16,,,60,19,,,51,,
F70-30_1,5493120.647,6636610.875,,,,,-21,5,24,-7,-17,-13,,,,,,,8,18,28,,
F70-30_2,5459481.951,6562743.203,,,,,-23,0,14,-13,,,,,,,,-14,6,,29,,26
F70-30_3,5505047.928,6686118.47,,,,,-22,3,21,-9,-18,-14,,,,,,,6,17,27,,
FA100-30_28,5554593.277,6817879.327,,,,,-15,4,18,-3,-12,-10,,,,,,,6,14,22,,
FA100-50_13,5292670.384,6263495.037,,,,,27,32,23,21,,,,20,,,69,39,,,62,,
FA100-50_14,5283372.362,6232336.205,,,,,14,22,11,5,,,,6,,,51,20,,,44,,
FArA100-50_1,5265724.133,6210990.876,,,,,-2,2,-9,-11,,,,-19,,,65,16,,,54,,
FArL100-40_6,5552783.446,6834422.555,,,,,6,31,49,23,9,12,,,,,,,31,38,47,,
FArL100-35_1,5359898.085,6899996.886,,,,,-14,-3,0,-12,2,30,,,,,,,0,42,46,,
FL100-35_33,5381854.763,6648584.395,,,,,3,19,27,10,,,,,,,,13,24,,45,,44
FL100-35_37,5372035.255,6853764.116,,,,,-14,-4,-2,-13,0,20,,,,,,,0,25,32,,
FL100-40_19,5457926.5,6895595.941,,,,,-13,-2,0,-11,-2,18,,,,,,,3,23,30,,
FL100-40_20,5352670.991,6386297.369,,,,,16,24,13,4,,,,6,,,,18,,,42,,46
FL100-40_21,5464240.852,6637378.837,,,,,-3,16,28,8,,,,,,,,3,18,,35,,34
FL100-35_38,5375552.152,6523658.473,,,,,8,26,36,16,,,,,,,,17,30,,49,,48
FL100-35_34,5406485.075,6486027.702,,,,,-4,13,20,3,,,,,,,,4,17,,36,,35
FL100-35_35,5359745.507,6579209.84,,,,,9,27,39,19,,,,,,,,16,30,,48,,46
FL100-35_26,5341939.857,6264349.857,,,,,5,7,-1,-1,,,,-8,,,52,20,,,45,,
FL100-35_36,5480057.075,6901721.444,,,,,4,24,38,17,8,24,,,,,,,23,28,36,,
FL100-50_2,5324257.615,6825264.611,,,,,-6,4,7,-5,8,29,,,,,,,9,34,41,,
FL100-55_24,5333308.751,6680588.454,,,,,-17,-6,-3,-14,,,,,,,,-1,-3,,37,,36
FL100-40_2,5352791.315,6888471.115,,,,,-12,-1,2,-11,1,20,,,,,,,3,25,32,,
FL100-60_3,5396797.231,6455914.082,,,,,-3,3,-7,-13,,,,,,,,3,13,,29,,34
FL100-55_19,5365543.948,6426973.137,,,,,15,26,15,3,,,,7,,,,16,,,39,,43
FL100-40_22,5465641.65,6633060.291,,,,,-3,17,30,9,,,,,,,,3,19,,35,,34
FL100-55_20,5344989.317,6503181.462,,,,,7,25,34,14,,,,,,,,16,29,,48,,46
FL100-55_21,5507002.004,6748303.96,,,,,-9,9,16,0,-4,-1,,,,,,,12,24,31,,
FL100-40_23,5566601.433,6887689.927,,,,,2,21,36,16,4,6,,,,,,,21,26,33,,
FL100-55_22,5423877.088,6524136.871,,,,,-5,12,20,2,,,,,,,,3,16,,35,,33
FL100-55_23,5355733.869,6605045.094,,,,,9,27,38,17,,,,,,,,16,30,,48,,46
FL100-55_17,5424465.87,6359115.056,,,,,-9,0,-11,-18,,,,-16,,,29,-2,,,22,,
FL100-55_18,5426693.987,6332165.829,,,,,1,9,-1,-8,,,,-8,,,40,8,,,33,,
FL100-55_3,5314039.882,6664280.105,,,,,-21,-11,-9,-19,,,,,,,,-6,-9,,33,,32
FL100-55_25,5354040.868,6400031.042,,,,,14,22,12,3,,,,5,,,,16,,,39,,43
FL100-55_26,5395582.477,6417820.279,,,,,16,24,13,4,,,,4,,,,18,,,41,,45
FL100-55_27,5332215.7,6520539.513,,,,,7,25,35,15,,,,,,,,16,30,,47,,46
FL100-55_28,5424916.672,6548142.089,,,,,-4,13,23,3,,,,,,,,2,16,,34,,33
FL100-55_29,5390324.061,6591930.607,,,,,10,29,42,21,,,,,,,,17,32,,48,,47
FL100-55_5,5336876.194,6299487.112,,,,,4,6,-2,-2,,,,-8,,,49,18,,,42,,
FL100-60_4,5365750.296,6339373.72,,,,,-4,2,-7,-12,,,,-13,,,37,4,,,29,,
FL80-35_4,5358544.402,6797691.217,,,,,-19,-7,-2,-16,-4,19,,,,,,,-1,25,33,,
FL80-35_5,5480989.667,6583743.799,,,,,-21,-4,5,-14,,,,,,,,-11,3,,25,,24
FL80-40_18,5441981.58,6284391.263,,,,,-7,0,-10,-15,,,,-13,,,36,1,,,28,,
FL80-40_19,5423405.264,6319298.472,,,,,-6,3,-8,-15,,,,-13,,,36,1,,,27,,
m-FArA100-40_3,5434503.411,6449358.06,,,,,,,,,,,,,,,,,-15,,,,
m-FArA100-35_3,5532461.929,6617444.311,,,,,,,,,,,,,,,,,25,,,,
m-FL100-35_41,5315872.752,6769000.937,,,,,,,,,,,,,,,,,6,,,,
m-FL100-35_42,5453992.114,6565976.41,,,,,,,,,,,,,,,,,17,,,,
m-FL80-35_27,5295726.549,6463978.944,,,,,,,,,,,,,,,,,25,,,,
m-FL80-40_67,5398545.042,6419395.526,,,,,,,,,,,,-1,,,,,,,,,
m-FL80-35_28,5382613.114,6547223.198,,,,,,,,,,,,,,,,,26,,,,
m-FL80-35_29,5386053.381,6487691.731,,,,,,,,,,,,,,,,,9,,,,
m-FL80-35_30,5393912.586,6593378.494,,,,,,,,,,,,,,,,,27,,,,
m-FL80-40_4,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_5,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL100-35_10,5367964.271,6848630.113,,,,,,,,,,,,,,,,,0,,,,
m-FL80-40_6,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_7,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-35_6,5451293.961,6838959.877,,,,,,,,,,,,,,,,,4,,,,
m-FL80-40_8,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_9,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-35_7,5451293.961,6838959.877,,,,,,,,,,,,,,,,,4,,,,
m-FL80-40_10,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-35_13,5406394.274,6781958.283,,,,,,,,,,,,,,,,,10,,,,
m-FL80-40_11,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL100-35_11,5367964.271,6848630.113,,,,,,,,,,,,,,,,,0,,,,
m-FL80-40_12,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-35_14,5406394.274,6781958.283,,,,,,,,,,,,,,,,,10,,,,
m-FL80-40_13,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_14,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_15,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL100-35_12,5367964.271,6848630.113,,,,,,,,,,,,,,,,,0,,,,
m-FL80-40_16,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_38,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_39,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_40,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL100-35_15,5434112.023,6796279.796,,,,,,,,,,,,,,,,,14,,,,
m-FL80-40_41,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL100-35_16,5434112.023,6796279.796,,,,,,,,,,,,,,,,,14,,,,
m-FL100-35_17,5434112.023,6796279.796,,,,,,,,,,,,,,,,,14,,,,
m-FL80-40_42,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_43,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_44,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL100-35_18,5434112.023,6796279.796,,,,,,,,,,,,,,,,,14,,,,
m-FL80-40_45,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL100-35_19,5434112.023,6796279.796,,,,,,,,,,,,,,,,,14,,,,
m-FL80-40_46,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_47,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_48,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-35_15,5406394.274,6781958.283,,,,,,,,,,,,,,,,,10,,,,
m-FL80-40_49,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL100-35_20,5434112.023,6796279.796,,,,,,,,,,,,,,,,,14,,,,
m-FL80-40_50,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_51,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_52,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_53,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-35_16,5406394.274,6781958.283,,,,,,,,,,,,,,,,,10,,,,
m-FL80-40_54,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_55,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_56,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_57,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL100-35_21,5434112.023,6796279.796,,,,,,,,,,,,,,,,,14,,,,
m-FL100-35_22,5434112.023,6796279.796,,,,,,,,,,,,,,,,,14,,,,
m-FL80-40_58,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_59,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_60,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-35_17,5406394.274,6781958.283,,,,,,,,,,,,,,,,,10,,,,
m-FL80-40_61,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL100-35_23,5434112.023,6796279.796,,,,,,,,,,,,,,,,,14,,,,
m-FL80-35_18,5406394.274,6781958.283,,,,,,,,,,,,,,,,,10,,,,
m-FL100-35_25,5454840.42,6724483.345,,,,,,,,,,,,,,,,,17,,,,
m-FL100-35_24,5434112.023,6796279.796,,,,,,,,,,,,,,,,,14,,,,
m-FL80-40_62,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_63,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_64,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_65,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL100-35_26,5454840.42,6724483.345,,,,,,,,,,,,,,,,,17,,,,
m-FL100-35_32,5416357.551,6683276.767,,,,,,,,,,,,,,,,,1,,,,
m-FL100-35_27,5454840.42,6724483.345,,,,,,,,,,,,,,,,,17,,,,
m-FL80-40_66,5481989.58,6808870.836,,,,,,,,,,,,,,,,,1,,,,
m-FL100-35_28,5454840.42,6724483.345,,,,,,,,,,,,,,,,,17,,,,
m-FL100-35_33,5416357.551,6683276.767,,,,,,,,,,,,,,,,,1,,,,
m-FL80-35_19,5406394.274,6781958.283,,,,,,,,,,,,,,,,,10,,,,
m-FL100-35_34,5416357.551,6683276.767,,,,,,,,,,,,,,,,,1,,,,
m-FL100-35_35,5416357.551,6683276.767,,,,,,,,,,,,,,,,,1,,,,
m-FL100-35_29,5454840.42,6724483.345,,,,,,,,,,,,,,,,,17,,,,
m-FL80-35_20,5406394.274,6781958.283,,,,,,,,,,,,,,,,,10,,,,
m-FL80-35_21,5406394.274,6781958.283,,,,,,,,,,,,,,,,,10,,,,
m-FL80-35_22,5406394.274,6781958.283,,,,,,,,,,,,,,,,,10,,,,
m-FL100-35_30,5454840.42,6724483.345,,,,,,,,,,,,,,,,,17,,,,
m-FL80-35_23,5406394.274,6781958.283,,,,,,,,,,,,,,,,,10,,,,
m-FL100-35_36,5416357.551,6683276.767,,,,,,,,,,,,,,,,,1,,,,
m-FL80-35_24,5406394.274,6781958.283,,,,,,,,,,,,,,,,,10,,,,
m-FL80-35_25,5406394.274,6781958.283,,,,,,,,,,,,,,,,,10,,,,
m-FL80-35_26,5406394.274,6781958.283,,,,,,,,,,,,,,,,,10,,,,
m-FL100-35_31,5454840.42,6724483.345,,,,,,,,,,,,,,,,,17,,,,
m-FL100-35_37,5416357.551,6683276.767,,,,,,,,,,,,,,,,,1,,,,
m-FL80-35_8,5451293.961,6838959.877,,,,,,,,,,,,,,,,,4,,,,
m-FAr80-40_1,5332168.081,6900650.415,,,,,,,,,,,,,,,,,2,,,,
m-FL80-40_17,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_18,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_19,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_20,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_21,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FAr80-40_2,5332168.081,6900650.415,,,,,,,,,,,,,,,,,2,,,,
m-FL80-40_22,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_23,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL100-35_38,5437786.729,6872447.075,,,,,,,,,,,,,,,,,-3,,,,
m-FAr80-40_3,5332168.081,6900650.415,,,,,,,,,,,,,,,,,2,,,,
m-FL80-35_9,5451293.961,6838959.877,,,,,,,,,,,,,,,,,4,,,,
m-FL100-35_39,5437786.729,6872447.075,,,,,,,,,,,,,,,,,-3,,,,
m-FL80-40_24,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FAr80-40_4,5332168.081,6900650.415,,,,,,,,,,,,,,,,,2,,,,
m-FL80-40_25,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL100-35_40,5437786.729,6872447.075,,,,,,,,,,,,,,,,,-3,,,,
m-FL80-40_26,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL100-35_13,5367964.271,6848630.113,,,,,,,,,,,,,,,,,0,,,,
m-FL80-40_27,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_28,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_29,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_30,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_31,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_32,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL100-35_14,5367964.271,6848630.113,,,,,,,,,,,,,,,,,0,,,,
m-FL80-40_33,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-35_10,5451293.961,6838959.877,,,,,,,,,,,,,,,,,4,,,,
m-FL80-35_11,5451293.961,6838959.877,,,,,,,,,,,,,,,,,4,,,,
m-FL80-40_34,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_35,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_36,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-40_37,5556071.529,6859746.548,,,,,,,,,,,,,,,,,8,,,,
m-FL80-35_12,5451293.961,6838959.877,,,,,,,,,,,,,,,,,4,,,,
m-FAr80-40_5,5332168.081,6900650.415,,,,,,,,,,,,,,,,,2,,,,
m-FAr80-40_6,5332168.081,6900650.415,,,,,,,,,,,,,,,,,2,,,,
A80-15_21,5165440.722,6930982.752,,,,,,,,,,,,,,,,,12,40,29,53,
A80-15_31,5131396.47,6985877.802,,,,,,,,,,,,,,,,,13,41,30,54,
A80-15_1,5223885.277,7007919.989,,,,,,,,10,-10,9,,,,,,,6,26,33,42,
A80-15_12,5252141.996,7131029.776,,,,,,,,8,-11,3,,,,,,,3,18,23,32,
A80-30_9,5046980.121,6948258.664,,,,,,,,,,,,,,,,,50,56,52,64,
F100-35_15,5189957.391,6835853.303,,,,,,,,5,12,41,,,,,,,10,63,68,75,
F100-35_16,5231283.628,6758940.292,,,,,,,,5,10,39,,,,,,,8,62,67,72,
F100-35_17,5304559.165,6873057.263,,,,,,,,4,10,37,,,,,,,10,57,62,70,
F100-35_40,5136364.75,6816572.787,,,,,,,,,,,,,,,,,4,64,49,73,
F100-40_3,5137404.279,6768129.436,,,,,,,,,,,,,,,,,60,94,86,104,
F100-50_5,5215856.81,6931654.717,,,,,,,,-2,3,31,,,,,,,4,54,59,66,
F100-50_9,5280557.477,6803712.578,,,,,,,,-3,6,34,,,,,,,2,55,61,67,
F100-50_7,5292263.507,6973448.467,,,,,,,,13,13,37,,,,,,,22,57,63,70,
F100-40_5,5256336.915,7082169.687,,,,,,,,7,8,31,,,,,,,15,50,56,63,
F100-55_1,5052485.91,6915968.245,,,,,,,,,,,,,,,,,2,55,42,66,
F100-55_6,5154199.31,6743830.79,,,,,,,,,,,,,,,,,56,89,81,98,
FA100-30_4,5306277.573,7158127.544,,,,,,,,20,2,19,,,,,,,18,34,39,45,
FA100-40_1,5239725.933,6866807.467,,,,,,,,2,1,20,,,,,,,8,36,40,47,
FA100-30_5,5272917.428,6778135.312,,,,,,,,5,7,28,,,,,,,10,43,48,54,
FA100-50_6,5035557.03,6809938.511,,,,,,,,,,,,,,,,,4,49,38,59,
FA100-40_3,5288502.573,6921633.617,,,,,,,,18,6,24,,,,,,,21,39,44,51,
FA100-30_18,5151303.799,7115634.682,,,,,,,,,,,,,,,,,68,76,72,83,
FA100-30_22,5182219.531,7106958.918,,,,,,,,1,-6,15,,,,,,,6,34,39,46,
FA100-50_18,5090567.119,6903522.351,,,,,,,,,,,,,,,,,10,44,34,55,
FA100-30_29,5128403.501,7080109.535,,,,,,,,,,,,,,,,,11,45,37,55,
FAr100-40_11,5101588.209,7106652.185,,,,,,,,,,,,,,,,,78,97,93,102,
FAr100-40_3,5253096.911,7092799.693,,,,,,,,5,9,34,,,,,,,13,53,60,68,
